2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:08,788.bbq_producer.INFO Today is 2024-06-09 at 08:42 PM
2024-06-09 20:42:08,788.bbq_producer.INFO Running on: posix Darwin 21.4.0
2024-06-09 20:42:08,788.bbq_producer.INFO Python version:  3.12.2
2024-06-09 20:42:08,788.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-06-09 20:42:08,788.bbq_producer.INFO Working dir: /Users/olakunlealabi/Documents/streaming-05-smart-smoker-5
2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:10,879.bbq_producer.INFO Opened RabbitMQ
2024-06-09 20:42:57,482.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:50:40', 155.1)
2024-06-09 20:42:57,509.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:50:45', 155.1)
2024-06-09 20:42:57,538.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:51:10', 227.1)
2024-06-09 20:42:57,566.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:51:15', 227.1)
2024-06-09 20:42:57,593.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:51:35', 161.9)
2024-06-09 20:42:57,626.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:51:40', 161.9)
2024-06-09 20:42:57,657.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:51:40', 155.2)
2024-06-09 20:42:57,680.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:51:45', 155.2)
2024-06-09 20:42:57,704.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:52:10', 227.4)
2024-06-09 20:42:57,729.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:52:15', 227.4)
2024-06-09 20:42:57,763.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:52:35', 161.9)
2024-06-09 20:42:57,790.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:52:40', 161.9)
2024-06-09 20:42:57,824.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:52:40', 155.2)
2024-06-09 20:42:57,852.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:52:45', 155.2)
2024-06-09 20:42:57,878.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:53:10', 227.9)
2024-06-09 20:42:57,907.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:53:15', 227.9)
2024-06-09 20:42:57,940.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:53:35', 161.9)
2024-06-09 20:42:57,971.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:53:40', 161.9)
2024-06-09 20:42:58,000.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:53:40', 155.2)
2024-06-09 20:42:58,028.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:53:45', 155.2)
2024-06-09 20:42:58,054.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:54:10', 228.2)
2024-06-09 20:42:58,081.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:54:15', 228.2)
2024-06-09 20:42:58,111.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:54:35', 161.9)
2024-06-09 20:42:58,138.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:54:40', 161.9)
2024-06-09 20:42:58,166.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:54:40', 155.3)
2024-06-09 20:42:58,186.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:54:45', 155.3)
2024-06-09 20:42:58,204.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:55:10', 228.4)
2024-06-09 20:42:58,228.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:55:15', 228.4)
2024-06-09 20:42:58,259.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:55:35', 161.9)
2024-06-09 20:42:58,281.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:55:40', 161.9)
2024-06-09 20:42:58,307.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:55:40', 155.3)
2024-06-09 20:42:58,333.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:55:45', 155.3)
2024-06-09 20:42:58,362.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:56:10', 229.0)
2024-06-09 20:42:58,767.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:56:15', 229.0)
2024-06-09 20:42:58,793.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:56:35', 161.9)
2024-06-09 20:42:58,815.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:56:40', 161.9)
2024-06-09 20:42:58,837.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:56:40', 155.3)
2024-06-09 20:42:58,856.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:56:45', 155.3)
2024-06-09 20:42:58,877.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:57:10', 229.5)
2024-06-09 20:42:58,898.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:57:15', 229.5)
2024-06-09 20:42:58,918.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:57:35', 161.8)
2024-06-09 20:42:58,938.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:57:40', 161.8)
2024-06-09 20:42:58,958.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:57:40', 155.4)
2024-06-09 20:42:58,975.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:57:45', 155.4)
2024-06-09 20:42:58,999.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:58:10', 229.4)
2024-06-09 20:42:59,017.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:58:15', 229.4)
2024-06-09 20:42:59,035.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:58:35', 161.8)
2024-06-09 20:42:59,053.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:58:40', 161.8)
2024-06-09 20:42:59,070.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:58:40', 155.4)
2024-06-09 20:42:59,086.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:58:45', 155.4)
2024-06-09 20:42:59,102.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:59:10', 229.9)
2024-06-09 20:42:59,196.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 18:59:15', 229.9)
2024-06-09 20:42:59,212.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:59:35', 161.8)
2024-06-09 20:42:59,226.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 18:59:40', 161.8)
2024-06-09 20:42:59,239.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:59:40', 155.4)
2024-06-09 20:42:59,249.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 18:59:45', 155.4)
2024-06-09 20:42:59,258.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:00:10', 231.7)
2024-06-09 20:42:59,267.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:00:15', 231.7)
2024-06-09 20:42:59,276.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:00:35', 161.7)
2024-06-09 20:42:59,285.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:00:40', 161.7)
2024-06-09 20:42:59,294.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:00:40', 155.4)
2024-06-09 20:42:59,304.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:00:45', 155.4)
2024-06-09 20:42:59,314.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:01:10', 233.1)
2024-06-09 20:42:59,323.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:01:15', 233.1)
2024-06-09 20:42:59,332.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:01:35', 161.7)
2024-06-09 20:42:59,342.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:01:40', 161.7)
2024-06-09 20:42:59,353.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:01:40', 155.5)
2024-06-09 20:42:59,363.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:01:45', 155.5)
2024-06-09 20:42:59,372.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:02:10', 233.9)
2024-06-09 20:42:59,381.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:02:15', 233.9)
2024-06-09 20:42:59,391.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:02:35', 161.6)
2024-06-09 20:42:59,400.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:02:40', 161.6)
2024-06-09 20:42:59,410.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:02:40', 155.5)
2024-06-09 20:42:59,419.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:02:45', 155.5)
2024-06-09 20:42:59,430.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:03:10', 235.2)
2024-06-09 20:42:59,440.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:03:15', 235.2)
2024-06-09 20:42:59,450.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:03:35', 161.6)
2024-06-09 20:42:59,461.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:03:40', 161.6)
2024-06-09 20:42:59,472.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:03:40', 155.5)
2024-06-09 20:42:59,482.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:03:45', 155.5)
2024-06-09 20:42:59,493.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:04:10', 235.1)
2024-06-09 20:42:59,504.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:04:15', 235.1)
2024-06-09 20:42:59,515.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:04:35', 161.6)
2024-06-09 20:42:59,526.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:04:40', 161.6)
2024-06-09 20:42:59,538.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:04:40', 155.5)
2024-06-09 20:42:59,549.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:04:45', 155.5)
2024-06-09 20:42:59,562.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:05:10', 235.9)
2024-06-09 20:42:59,573.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:05:15', 235.9)
2024-06-09 20:42:59,586.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:05:35', 161.6)
2024-06-09 20:42:59,599.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:05:40', 161.6)
2024-06-09 20:42:59,613.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:05:40', 155.5)
2024-06-09 20:42:59,626.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:05:45', 155.5)
2024-06-09 20:42:59,640.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:06:10', 235.5)
2024-06-09 20:42:59,668.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:06:15', 235.5)
2024-06-09 20:42:59,706.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:06:35', 161.6)
2024-06-09 20:42:59,739.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:06:40', 161.6)
2024-06-09 20:42:59,776.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:06:40', 155.5)
2024-06-09 20:42:59,812.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:06:45', 155.5)
2024-06-09 20:42:59,842.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:07:10', 236.3)
2024-06-09 20:42:59,875.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:07:15', 236.3)
2024-06-09 20:42:59,908.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:07:35', 161.6)
2024-06-09 20:42:59,938.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:07:40', 161.6)
2024-06-09 20:42:59,970.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:07:40', 155.6)
2024-06-09 20:43:00,007.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:07:45', 155.6)
2024-06-09 20:43:00,041.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:08:10', 237.3)
2024-06-09 20:43:00,072.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:08:15', 237.3)
2024-06-09 20:43:00,103.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:08:35', 161.6)
2024-06-09 20:43:00,134.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:08:40', 161.6)
2024-06-09 20:43:00,162.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:08:40', 155.6)
2024-06-09 20:43:00,193.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:08:45', 155.6)
2024-06-09 20:43:00,226.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:09:10', 238.5)
2024-06-09 20:43:00,261.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:09:15', 238.5)
2024-06-09 20:43:00,296.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:09:35', 161.6)
2024-06-09 20:43:00,322.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:09:40', 161.6)
2024-06-09 20:43:00,355.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:09:40', 155.6)
2024-06-09 20:43:00,384.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:09:45', 155.6)
2024-06-09 20:43:00,412.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:10:10', 239.3)
2024-06-09 20:43:00,446.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:10:15', 239.3)
2024-06-09 20:43:00,475.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:10:35', 161.6)
2024-06-09 20:43:00,505.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:10:40', 161.6)
2024-06-09 20:43:00,532.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:10:40', 155.6)
2024-06-09 20:43:00,564.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:10:45', 155.6)
2024-06-09 20:43:00,593.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:11:10', 238.9)
2024-06-09 20:43:00,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:11:15', 238.9)
2024-06-09 20:43:00,664.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:11:35', 161.6)
2024-06-09 20:43:00,692.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:11:40', 161.6)
2024-06-09 20:43:00,725.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:11:40', 155.6)
2024-06-09 20:43:00,755.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:11:45', 155.6)
2024-06-09 20:43:00,791.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:12:10', 239.7)
2024-06-09 20:43:00,824.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:12:15', 239.7)
2024-06-09 20:43:00,853.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:12:35', 161.7)
2024-06-09 20:43:00,888.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:12:40', 161.7)
2024-06-09 20:43:00,919.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:12:40', 155.6)
2024-06-09 20:43:00,946.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:12:45', 155.6)
2024-06-09 20:43:00,976.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:13:10', 241.3)
2024-06-09 20:43:01,007.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:13:15', 241.3)
2024-06-09 20:43:01,034.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:13:35', 161.7)
2024-06-09 20:43:01,059.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:13:40', 161.7)
2024-06-09 20:43:01,085.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:13:40', 155.6)
2024-06-09 20:43:01,114.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:13:45', 155.6)
2024-06-09 20:43:01,143.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:14:10', 241.1)
2024-06-09 20:43:01,169.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:14:15', 241.1)
2024-06-09 20:43:01,202.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:14:35', 161.7)
2024-06-09 20:43:01,226.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:14:40', 161.7)
2024-06-09 20:43:01,253.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:14:40', 155.6)
2024-06-09 20:43:01,277.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:14:45', 155.6)
2024-06-09 20:43:01,304.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:15:10', 242.2)
2024-06-09 20:43:01,329.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:15:15', 242.2)
2024-06-09 20:43:01,357.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:15:35', 161.7)
2024-06-09 20:43:01,385.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:15:40', 161.7)
2024-06-09 20:43:01,415.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:15:40', 155.6)
2024-06-09 20:43:01,442.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:15:45', 155.6)
2024-06-09 20:43:01,471.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:16:10', 244.0)
2024-06-09 20:43:01,496.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:16:15', 244.0)
2024-06-09 20:43:01,528.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:16:35', 161.7)
2024-06-09 20:43:01,555.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:16:40', 161.7)
2024-06-09 20:43:01,581.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:16:40', 155.6)
2024-06-09 20:43:01,612.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:16:45', 155.6)
2024-06-09 20:43:01,643.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:17:10', 245.0)
2024-06-09 20:43:01,676.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:17:15', 245.0)
2024-06-09 20:43:01,705.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:17:35', 161.7)
2024-06-09 20:43:01,734.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:17:40', 161.7)
2024-06-09 20:43:01,767.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:17:40', 155.6)
2024-06-09 20:43:01,800.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:17:45', 155.6)
2024-06-09 20:43:01,832.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:18:10', 245.3)
2024-06-09 20:43:01,866.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:18:15', 245.3)
2024-06-09 20:43:01,892.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:18:35', 161.7)
2024-06-09 20:43:01,925.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:18:40', 161.7)
2024-06-09 20:43:01,955.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:18:40', 155.6)
2024-06-09 20:43:01,985.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:18:45', 155.6)
2024-06-09 20:43:02,006.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:19:10', 245.6)
2024-06-09 20:43:02,029.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:19:15', 245.6)
2024-06-09 20:43:02,054.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:19:35', 161.7)
2024-06-09 20:43:02,079.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:19:40', 161.7)
2024-06-09 20:43:02,104.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:19:40', 155.6)
2024-06-09 20:43:02,131.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:19:45', 155.6)
2024-06-09 20:43:02,156.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:20:10', 246.7)
2024-06-09 20:43:02,183.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:20:15', 246.7)
2024-06-09 20:43:02,552.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:20:35', 161.7)
2024-06-09 20:43:02,565.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:20:40', 161.7)
2024-06-09 20:43:02,578.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:20:40', 155.6)
2024-06-09 20:43:02,591.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:20:45', 155.6)
2024-06-09 20:43:02,601.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:21:10', 247.2)
2024-06-09 20:43:02,610.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:21:15', 247.2)
2024-06-09 20:43:02,621.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:21:35', 161.8)
2024-06-09 20:43:02,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:21:40', 161.8)
2024-06-09 20:43:02,641.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:21:40', 155.6)
2024-06-09 20:43:02,651.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:21:45', 155.6)
2024-06-09 20:43:02,661.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:22:10', 248.1)
2024-06-09 20:43:02,672.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:22:15', 248.1)
2024-06-09 20:43:02,688.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:22:35', 161.8)
2024-06-09 20:43:02,704.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:22:40', 161.8)
2024-06-09 20:43:02,715.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:22:40', 155.6)
2024-06-09 20:43:02,725.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:22:45', 155.6)
2024-06-09 20:43:02,735.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:23:10', 247.9)
2024-06-09 20:43:02,745.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:23:15', 247.9)
2024-06-09 20:43:02,756.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:23:35', 161.8)
2024-06-09 20:43:02,766.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:23:40', 161.8)
2024-06-09 20:43:02,776.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:23:40', 155.6)
2024-06-09 20:43:02,787.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:23:45', 155.6)
2024-06-09 20:43:02,797.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:24:10', 247.4)
2024-06-09 20:43:02,808.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:24:15', 247.4)
2024-06-09 20:43:02,819.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:24:35', 161.8)
2024-06-09 20:43:02,829.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:24:40', 161.8)
2024-06-09 20:43:02,840.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:24:40', 155.6)
2024-06-09 20:43:02,850.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:24:45', 155.6)
2024-06-09 20:43:02,862.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:25:10', 246.8)
2024-06-09 20:43:02,872.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:25:15', 246.8)
2024-06-09 20:43:02,882.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:25:35', 161.8)
2024-06-09 20:43:02,891.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:25:40', 161.8)
2024-06-09 20:43:02,901.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:25:40', 155.7)
2024-06-09 20:43:02,910.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:25:45', 155.7)
2024-06-09 20:43:02,920.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:26:10', 247.0)
2024-06-09 20:43:02,929.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:26:15', 247.0)
2024-06-09 20:43:02,938.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:26:35', 161.9)
2024-06-09 20:43:02,947.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:26:40', 161.9)
2024-06-09 20:43:02,956.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:26:40', 155.7)
2024-06-09 20:43:02,966.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 19:26:45', 155.7)
2024-06-09 20:43:02,976.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:27:10', 247.8)
2024-06-09 20:43:02,986.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 19:27:15', 247.8)
2024-06-09 20:43:02,996.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 19:27:35', 161.9)
